#counts calculated with ./count-unique-hermes.pl
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG10.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:06:30 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 9.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:23:01 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:23:29 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG9.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:52:31 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10-11.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:44:19 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 12-13.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:33:24 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 6.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:28:04 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10.11.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:03:22 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 12.13.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:39:47 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 7.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:27:54 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 8.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:19:51 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG6.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:21:43 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG7.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:07:14 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG8.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:45:31 2016
#script ./hermes-counts-per-gene5.pl
#date Wed Feb  1 12:43:21 2017
#counts ../insertion-data/all-log.counts.2016-04-27.txt
#gff NA (anno:ID primarytag:CDS)
#bed all-genes.bed
#ipkm is (insert counts)/kb per million inserts in the sample
#uipkm is (unique insert positions)/kb per million unique insert positions in the sample (corrected in this version)
#total_insertions:	30219406
#total_unique_sites:	929053 
gene	len	sites	fwd	rev	min	max	mean	median	sitespernt	totalinserts	ipkm	uipkm
SPAP8A3.11c	1524	48	31	19	1	2923	79.6041666666667	23	0.031496062992126	3821	82.9671452764171	33.901255355858
SPBC354.08c	3687	253	128	135	1	1191	13.6363636363636	2	0.0686194738269596	3450	30.9642121238372	73.8595901708079
SPAC4G8.04	2801	166	86	83	1	4010	37.4457831325301	12	0.0592645483755802	6216	73.4365005691811	63.7902771699571
SPCC10H11.02	1042	24	13	11	1	80	10.7083333333333	1	0.0230326295585413	257	8.16167845443574	24.7915130337465
SPBC16A3.17c	3370	589	329	340	1	1061	21.7402376910017	2	0.174777448071217	12805	125.737192322541	188.124302995864
SPAC22E12.11c	3895	363	200	187	1	385	17.3884297520661	1	0.093196405648267	6312	53.6257778448706	100.313335889628
SPAC1952.15c	2431	316	172	177	1	594	19.3322784810127	2	0.129987659399424	6109	83.1570822604749	139.914148492523
SPAC823.05c	1472	79	52	33	1	653	25	10	0.0536684782608696	1975	44.3990181845977	57.7668639581053
SPBC646.04	2200	70	27	45	1	1557	34.8142857142857	1	0.0318181818181818	2437	36.6561564025207	34.2479727401793
SPCC31H12.04c	946	65	31	37	1	107	13.6153846153846	59	0.0687103594080338	885	30.9575234669302	73.9574162163341
SPAC3G6.05	1794	188	110	89	1	870	18.718085106383	10	0.10479375696767	3519	64.9098947060198	112.796317290478
SPBC18E5.09c	387	24	15	9	1	29	6.16666666666667	10	0.062015503875969	148	12.6550780173666	66.7513089952554
SPNCRNA.515	105	28	16	14	1	155	18.1071428571429	83	0.266666666666667	507	159.783796828152	287.030628679598
SPAC688.13	1723	143	82	70	1	469	19.4405594405594	1	0.0829947765525247	2780	53.391681055058	89.3326608412272
SPAC1751.01c	6908	1102	585	633	1	3110	26.7332123411978	8	0.159525188187609	29460	141.12192442131	171.707306458952
SPAC1F3.10c	4533	184	102	92	1	639	21.7282608695652	1	0.0405912199426428	3998	29.1857694333119	43.6909626712823
SPAC8E11.08c	1308	135	74	70	1	256	19.6296296296296	7	0.103211009174312	2650	67.0428096366967	111.092703187344
SPCC1183.10	2225	161	77	100	1	562	25.3229813664596	4	0.0723595505617978	4077	60.6351941716458	77.8852773327224
SPBC83.13	1303	100	52	49	1	77	9.44	5	0.0767459708365311	944	23.9740637091561	82.6066659668836
SPCC1259.13	4645	178	90	91	1	113	7.49438202247191	1	0.0383207750269107	1334	9.50351332017809	41.2471355529885
SPBC1271.07c	1790	296	162	150	1	989	21.2804054054054	1	0.16536312849162	6299	116.448166234896	177.991060242656
SPBC14C8.07c	2077	25	15	10	1	1906	80.48	1	0.0120365912373616	2012	32.055721505011	12.9557638125721
SPAC6F12.13c	1578	38	20	19	1	581	26	1	0.0240811153358682	988	20.7187725242704	25.9200662781006
SPBC2D10.20	4013	357	195	182	1	1044	22.8571428571429	1	0.0889608771492649	8160	67.2876057754902	95.7543618601575
SPAC13G6.04	798	85	44	47	1	87	9.27058823529412	3	0.106516290726817	788	32.6766406884106	114.650392094764
SPBC2D10.14c	4752	257	135	130	1	748	16.1322957198444	4	0.0540824915824916	4146	28.8713400744789	58.2124933480561
SPAC688.07c	3387	89	42	47	1	95	6.76404494382022	14	0.0262769412459404	602	5.88159845278441	28.2835761209967
SPNCRNA.790	997	72	33	39	1	387	14.3888888888889	3	0.0722166499498496	1036	34.3857636399659	77.7314641358992
SPAC513.01c	2632	31	22	10	1	563	24.258064516129	1	0.0117781155015198	752	9.45466253421016	12.677549613983
SPAC144.13c	3538	345	170	197	1	596	15.6753623188406	6	0.0975127190503109	5408	50.5816428625014	104.959263949754
SPBC839.13c	769	69	38	38	1	45	6.68115942028986	1	0.0897269180754226	461	19.8375786722342	96.5789013925176
SPAC1565.07c	4681	300	161	156	1	3956	33.6733333333333	5	0.0640888698995941	10102	71.4139079730973	68.9830073199205
SPAC1039.01	3178	397	207	216	1	985	23.5314861460957	5	0.124921334172435	9342	97.2747328134266	134.460934061281
SPAC1071.03c	1829	43	19	24	1	55	8.97674418604651	1	0.0235101148168398	386	6.98373378005354	25.3054613857765
SPCC4B3.17	1115	57	29	30	1	62	6.26315789473684	2	0.0511210762331839	357	10.5951577008929	55.0249299374566
SPCC1393.12	1019	63	29	35	1	775	18.1428571428571	4	0.0618253189401374	1143	37.1181329422058	66.5466006138911
SPNCRNA.549	1048	128	67	72	1	209	19.3671875	20	0.122137404580153	2479	78.2761254561779	131.464410082259
SPBC839.07	864	83	38	48	1	633	16.2048192771084	1	0.0960648148148148	1345	51.5136850460583	103.40079071357
SPBC8E4.04	1255	169	101	81	1	504	17.1420118343195	7	0.134661354581673	2897	76.3868930403378	144.94474974159
SPAC22F8.06	1073	67	37	37	1	122	18.9701492537313	7	0.0624417520969245	1271	39.1976386611686	67.2101076008845
SPAC57A10.05c	3519	254	134	130	1	8172	44.1023622047244	1	0.0721795964762717	11202	105.33928785984	77.6915810790899
SPAC15A10.03c	2909	52	26	30	1	270	22.0384615384615	2	0.0178755586112066	1146	13.0363188122093	19.2406230981511
SPNCRNA.1045	1383	87	45	48	1	90	7.71264367816092	2	0.0629067245119306	671	16.0551518160467	67.7105875681265
SPAC343.03	1379	42	20	24	1	27	6.26190476190476	1	0.0304568527918782	263	6.31110722461237	32.7826860167054
SPBC56F2.12	1519	149	84	77	1	262	12.3489932885906	143	0.098090849242923	1840	40.0842835551767	105.581542972169
SPBC1539.10	1085	109	57	67	1	505	23.9357798165138	34	0.100460829493088	2609	79.5716598443687	108.132506426531
SPAC1296.03c	1854	115	50	68	1	516	16.895652173913	1	0.0620280474649407	1943	34.6798449643453	66.764810473612
SPBC1734.07c	3421	183	96	92	1	364	14.4863387978142	2	0.0534931306635487	2651	25.6431120501809	57.5781259664935
SPBC1271.12	2476	73	39	38	1	866	25.7397260273973	1	0.0294830371567044	1879	25.1125154104334	31.734505089273
SPAC6G9.07c	1057	40	21	24	1	671	30.725	6	0.0378429517502365	1229	38.4760935580937	40.7328233698578
SPAC9E9.15	855	73	38	36	1	77	7.04109589041096	9	0.0853801169590643	514	19.893494618765	91.9001574281169
SPNCRNA.21	270	23	11	12	1	425	27.2608695652174	7	0.0851851851851852	627	76.8453960419415	91.6903397170938
SPNCRNA.276	632	64	33	32	1	207	11.296875	10	0.10126582278481	723	37.8560499095234	108.998972916303
SPBC31F10.13c	3362	102	53	56	1	262	15.4705882352941	1	0.0303390838786437	1578	15.531856387996	32.6559236971881
SPAC1F12.06c	2745	133	66	70	1	300	12.7894736842105	4	0.0484517304189435	1701	20.5057680864919	52.1517399103641
SPBC1348.04	575	0	0	0	0	0	0	0	0	0	0	0
SPBC646.09c	1746	52	28	32	1	55	8.59615384615385	18	0.0297823596792669	447	8.47183249414192	32.0566853336321
SPAC1687.23c	499	86	49	44	1	788	22.7325581395349	1	0.172344689378758	1955	129.646349479625	185.505767032406
SPBC19F8.06c	3781	387	191	229	1	1143	26.4961240310078	487	0.10235387463634	10254	89.743026630592	110.17011369248
SPCC777.06c	1603	111	51	61	1	76	7.7027027027027	1	0.0692451653150343	855	17.6500796217242	74.5330625002388
SPCC4G3.10c	3009	166	89	81	1	412	14.5843373493976	118	0.0551678298438019	2421	26.6248198682718	59.3807133110834
SPCC306.05c	1550	113	56	62	1	257	11.5044247787611	1	0.0729032258064516	1300	27.7540093746169	78.4704702599869
SPBC1711.03	1480	75	38	41	1	1634	29.9866666666667	1	0.0506756756756757	2249	50.2853892824563	54.5455164298223
SPBC16D10.08c	3056	161	88	78	1	113	9.16770186335404	2	0.0526832460732984	1476	15.9825872551472	56.7063946548781
SPBC18A7.01	1580	113	60	59	1	730	16.787610619469	1	0.0715189873417722	1897	39.730526516385	76.980524622139
SPBC83.12	1154	202	120	98	1	208	15.4059405940594	3	0.175043327556326	3112	89.237594733637	188.410486329979
SPBC146.14c	3282	67	45	25	1	519	29.4626865671642	1	0.0204143814747105	1974	19.9031881318885	21.9733228079674
SPAC926.09c	6927	91	33	58	1	345	11.8681318681319	2	0.0131370001443626	1080	5.15932212780632	14.1402052890014
SPAC3A12.02	1156	48	31	21	1	2764	83.8333333333333	1	0.041522491349481	4024	115.189850460048	44.6933504864426
SPCC1739.08c	2609	162	82	86	1	1499	21.9691358024691	2	0.0620927558451514	3559	45.1406684006856	66.8344603000597
SPNCRNA.1027	3161	210	107	105	1	238	10.3619047619048	7	0.0664346725719709	2176	22.7797247265247	71.5079468792102
SPNCRNA.1431	1648	141	81	63	1	434	17.2482269503546	3	0.0855582524271845	2432	48.8337909533962	92.0918961858844
SPAC17A5.10	1905	101	53	51	1	113	8.74257425742574	1	0.0530183727034121	883	15.3383908461819	57.067113182361
SPBC12C2.13c	1996	144	75	74	1	415	11.1805555555556	1	0.0721442885771543	1610	26.6918954810993	77.6535768972861
SPCTRNAARG.11	73	4	3	1	1	14	4.75	3	0.0547945205479452	19	8.61280902089008	58.978896304027
SPAC3H8.05c	3686	125	65	70	1	357	11.976	1	0.0339120998372219	1497	13.4394206044477	36.5017925104616
SPCC330.12c	973	88	45	49	1	406	26.3068181818182	41	0.0904419321685509	2315	78.7321718226494	97.3485174350127
SPBC9B6.08	1071	61	36	29	1	620	32.0983606557377	32	0.0569561157796452	1958	60.4974811829526	61.3055614476733
SPAC4A8.09c	1801	137	82	68	1	537	14.7956204379562	6	0.0760688506385341	2027	37.2438108544997	81.8778375814234
SPAC977.01	1306	1	0	1	4	4	4	4	0.000765696784073507	4	0.10135166575723	0.824169109914619
SPAC6F6.11c	1664	112	59	57	1	166	14.1785714285714	1	0.0673076923076923	1588	31.5799365175121	72.447634642687
SPCC1393.06c	1638	64	44	31	1	1614	56.578125	1	0.0390720390720391	3621	73.1524210178953	42.0557697699045
SPBC776.02c	2212	102	62	49	1	3204	69.5392156862745	6	0.0461121157323689	7093	106.110635055621	49.6334608815309
SPAC977.14c	1294	40	21	19	1	86	5.7	1	0.0309119010819165	228	5.83061878075712	33.2724840045902
SPBC887.19	3596	208	110	105	1	3371	25.6778846153846	1	0.0578420467185762	5341	49.1492586438425	62.2591463765535
SPAC1002.08c	1882	98	50	56	1	302	20.7040816326531	2	0.0520722635494155	2029	35.6760286858095	56.0487545375942
SPBC19F8.07	1260	42	27	16	1	45	7.69047619047619	4	0.0333333333333333	323	8.48293332930523	35.8788285849498
SPCC16A11.09c	1287	52	26	31	1	165	22.7307692307692	60	0.0404040404040404	1182	30.3915609199902	43.4894891938785
SPAC323.01c	1466	44	24	21	1	89	11.3636363636364	1	0.0300136425648022	500	11.2862615517516	32.3056301037747
SPAC1805.01c	2886	236	119	128	1	355	19.7542372881356	14	0.0817740817740818	4662	53.4552074049574	88.0187478799183
SPAC3C7.11c	2240	117	66	64	1	1402	28.8119658119658	4	0.0522321428571429	3371	49.7994803169101	56.2208430058811
SPAC806.04c	2115	235	123	122	1	310	14.6936170212766	118	0.111111111111111	3453	54.0256851334264	119.596095283166
SPAC23H3.12c	935	73	45	34	1	295	23.5205479452055	13	0.0780748663101604	1717	60.7676946516962	84.0370423540534
SPNCRNA.780	427	82	43	43	1	419	17.4024390243902	1	0.192037470725995	1427	110.588552756704	206.702384821959
SPAC8C9.19	288	12	4	8	1	11	2.91666666666667	2	0.0416666666666667	35	4.02151444597481	44.8485357311872
SPAC1687.18c	1970	61	28	33	1	4231	87.5409836065574	31	0.0309644670050761	5340	89.6993110479126	33.3290641169838
SPAPB17E12.10c	2384	121	62	64	1	83	7.24793388429752	1	0.050755033557047	877	12.1732746009891	54.6309344644999
SPNCRNA.1014	554	52	27	25	1	315	18.1538461538462	1	0.0938628158844765	944	56.3866516480693	101.030636448595
SPCC553.09c	2488	91	44	49	1	558	23.2197802197802	1	0.0365755627009646	2113	28.1036803744981	39.3686503363798
SPAC19G12.06c	952	121	48	78	1	614	16.7355371900826	4	0.127100840336134	2025	70.3885721756455	136.806877902697
SPBP23A10.12	1889	135	66	77	1	189	12.4666666666667	14	0.0714663843303335	1683	29.482630840532	76.9239045892253
SPBC56F2.09c	2135	199	101	113	1	160	9.63819095477387	2	0.0932084309133489	1918	29.7279389190411	100.326279462365
SPNCRNA.192	652	100	46	57	1	286	19.47	1	0.153374233128834	1947	98.8171746002686	165.086634593327
SPBC13E7.10c	2582	132	75	67	1	1086	36.6515151515151	1086	0.0511231603408211	4838	62.0045703686215	55.0271731976766
SPAC17D4.04	2463	134	57	81	1	2146	38.4776119402985	1	0.0544051969143321	5156	69.2727730785045	58.5598420265928
SPBC4C3.12	2897	132	70	63	1	836	21.5	32	0.0455643769416638	2838	32.4173845192646	49.0438940960998
SPAC644.07	1751	65	36	29	1	59	6.8	8	0.0371216447744146	442	8.35314845255461	39.9564338895785
SPNCRNA.627	979	306	189	153	1	4225	34.8300653594771	3	0.312563840653728	10658	360.25258070852	336.43273382006
SPAC31A2.05c	5372	84	43	45	1	391	13.0357142857143	1	0.0156366344005957	1095	6.7451590026732	16.830723759135
SPBC1683.06c	1871	301	171	157	1	2769	43.6910299003322	1	0.160876536611438	13151	232.594299548847	173.161850412665
SPBC6B1.05c	2476	181	96	110	1	465	22.4475138121547	4	0.0731017770597738	4063	54.3013039449659	78.6841838514851
SPAC521.05	839	46	26	20	1	82	6.91304347826087	2	0.0548271752085816	318	12.5423592378735	59.0140446331713
SPBC28F2.07	1595	76	41	37	1	59	8.10526315789474	1	0.0476489028213166	616	12.7800955634841	51.2876044976084
SPNCRNA.1657	2081	648	366	381	1	4852	40.8626543209877	1	0.311388755406055	26479	421.059602283387	335.167913354841
SPBC1706.02c	776	26	10	20	1	18	7.07692307692308	1	0.0335051546391753	184	7.84639519591668	36.0637710003361
SPCC4E9.02	2130	84	45	42	1	203	15.6547619047619	7	0.0394366197183099	1315	20.4296170486865	42.4481915652927
SPAC222.11	1428	45	25	20	1	142	14.1777777777778	7	0.0315126050420168	638	14.7844968059463	33.9190606370323
SPNCRNA.270	1102	395	216	237	1	511	26.2911392405063	17	0.358439201451906	10385	311.845141980221	385.811360010576
SPAC1D4.03c	1931	108	62	50	1	154	16.25	67	0.0559295701708959	1755	30.075227662551	60.2006238297448
SPMIT.09	147	35	19	19	1	24	1.82857142857143	1	0.238095238095238	64	14.4071048140345	256.277347035355
SPAC1B3.21	210	11	8	4	1	35	4.90909090909091	4	0.0523809523809524	54	8.50919628078914	56.3810163477782
SPRRNA.51	165	0	0	0	0	0	0	0	0	0	0	0
SPBC11C11.08	1727	121	61	69	1	247	10.1652892561983	80	0.0700636942675159	1230	23.5682236304428	75.4140982995759
SPAC1486.10	2687	91	49	47	1	142	11.4615384615385	10	0.0338667659099367	1043	12.8448997324653	36.4529966642772
SPCC306.03c	2756	74	45	30	1	2243	47.7702702702703	1	0.0268505079825835	3535	42.4447794646282	28.9009431997781
SPAPB1A10.16	486	37	17	22	1	50	10.8108108108108	21	0.0761316872427984	400	27.2356533907289	81.9454726940211
SPBC16G5.13	1464	297	174	170	1	5031	45.3400673400673	1	0.202868852459016	13466	304.376844193893	218.360903478075
SPAC23C11.15	3725	123	64	63	1	625	14.7073170731707	1	0.0330201342281879	1809	16.0703881437186	35.5417120747556
SPAC2G11.02	4301	63	38	29	1	441	24.8253968253968	2	0.0146477563357359	1564	12.033206861722	15.7663301617194
SPNCRNA.737	1948	537	302	324	1	1123	33.4040968342644	4	0.275667351129363	17938	304.718725813818	296.718649129128
SPNCRNA.50	494	40	19	21	1	121	15.575	32	0.0809716599190283	623	41.7325742021159	87.15504919421
SPBP16F5.02	1448	47	26	23	1	1980	51.7446808510638	34	0.0324585635359116	2432	55.5787897038652	34.9372571165602
SPNCRNA.1394	429	81	46	40	1	150	13.1851851851852	2	0.188811188811189	1068	82.3811854379431	203.229728348317
SPAC25B8.07c	1729	94	48	51	1	76	8.78723404255319	14	0.0543666859456333	826	15.8088082049749	58.5183901732553
SPBC1683.02	1849	145	69	79	1	3594	32.3034482758621	1	0.0784207679826933	4684	83.8289548868801	84.4093587585351
SPBC582.08	2005	193	101	102	1	760	17.6735751295337	8	0.0962593516209476	3411	56.2965030746474	103.610183295192
SPAC12G12.17	741	72	34	40	1	185	11.7638888888889	6	0.097165991902834	847	37.8250298011687	104.586059033052
SPNCRNA.1357	2153	163	80	89	1	2273	26.5521472392638	4	0.0757083139804923	4328	66.5207747646147	81.4897685928492
SPNCRNA.1409	1402	248	154	123	1	481	27.0161290322581	4	0.176890156918688	6700	158.139683614286	190.398348553514
SPNCRNA.730	2478	108	69	43	1	180	13.1296296296296	2	0.0435835351089588	1418	18.9360331546751	46.9117855590142
SPBC18E5.07	2031	126	59	70	1	676	17.8015873015873	1	0.0620384047267356	2243	36.5454594903087	66.7759586662285
SPAC694.03	2045	83	44	43	1	99	8.12048192771084	1	0.0405867970660147	674	10.9063808890962	43.6862020423105
SPNCRNA.1633	2498	225	126	106	1	1513	19.4266666666667	1	0.0900720576461169	4371	57.9031844594132	96.9503974973622
SPBC1778.10c	2400	161	89	86	1	249	17.5465838509317	2	0.0670833333333333	2825	38.9512399195846	72.2061425272114
SPNCRNA.1646	575	72	32	42	1	495	20.9027777777778	3	0.125217391304348	1505	86.612930259047	134.779599553898
SPCC1919.09	1385	46	24	22	1	1342	37.6521739130435	2	0.0332129963898917	1732	41.382068073922	35.7493021279644
SPAC1556.06	2404	146	76	78	1	3668	46.3082191780822	28	0.0607321131447587	6761	93.0658930442105	65.3699123136772
SPBC15D4.10c	1540	24	15	9	1	160	10	5	0.0155844155844156	240	5.15708865502372	16.774517260496
SPNCRNA.1411	816	65	32	37	1	263	16.6	1	0.079656862745098	1079	43.7567807113293	85.7398477213873
SPBC725.05c	1638	132	77	61	1	1979	33.0606060606061	1	0.0805860805860806	4364	88.1627079044725	86.740025150428
SPBC342.01c	2592	184	98	103	1	3176	38.679347826087	2	0.0709876543209877	7117	90.8606930539768	76.4086164309115
SPNCRNA.1154	930	129	67	71	1	440	20.0697674418605	5	0.138709677419355	2589	92.1219618857477	149.302222176081
SPBC32F12.03c	752	56	27	32	1	199	11.5892857142857	1	0.074468085106383	649	28.5588642905032	80.154829817441
SPBC119.09c	1873	76	45	32	1	386	11.1710526315789	7	0.0405766150560598	849	14.9997489163937	43.6752424846158
SPNCRNA.491	424	59	36	27	1	75	8.10169491525424	1	0.139150943396226	478	37.3057792918245	149.777185366418
SPCC1281.01	8668	115	61	54	1	925	19.895652173913	1	0.0132671896631288	2288	8.73476437170685	14.2803367118224
SPAC19A8.16	529	65	33	36	1	95	14.6769230769231	95	0.122873345935728	954	59.6769720259503	132.256551494616
SPNCRNA.587	606	87	43	51	1	126	10.6781609195402	1	0.143564356435644	929	50.7291010395781	154.527628063893
SPAC1751.02c	1310	66	40	29	1	112	7.16666666666667	1	0.050381679389313	473	11.9482395613625	54.2290691589317
SPAC630.13c	4427	193	93	105	1	147	5.80829015544041	1	0.0435961147503953	1121	8.37934683825922	46.925325842977
SPAC1805.07c	1186	76	38	41	1	434	13.8815789473684	1	0.0640809443507589	1055	29.4362069203803	68.9744765376775
SPBC19C7.05	1596	147	80	74	1	314	12.6122448979592	2	0.0921052631578947	1854	38.4406674088282	99.1388684584138
SPAC22H10.03c	3521	178	107	82	1	191	8.05056179775281	2	0.0505538199375178	1433	13.4677250611562	54.4143551955785
SPNCRNA.1428	2545	190	92	105	1	685	18.9842105263158	7	0.0746561886051081	3607	46.8999556633148	80.3572978130506
SPCC569.08c	1646	162	90	79	1	364	14.5246913580247	1	0.0984204131227217	2353	47.3049047998103	105.936273950702
SPAC1A6.01c	3815	157	79	84	1	177	11.0828025477707	1	0.0411533420707733	1740	15.0927640454364	44.2960111756523
SPNCRNA.1090	1404	111	61	54	1	253	13.4504504504505	1	0.0790598290598291	1493	35.1889879433869	85.0972216437911
SPAC1399.01c	3157	229	129	107	1	1629	19.1703056768559	2	0.0725372188786823	4390	46.0154861698255	78.0765132653167
SPAC22H12.03	1233	113	60	59	1	314	16.8495575221239	90	0.0916463909164639	1904	51.0996521719193	98.6449545036332
SPCC1919.04	1512	91	52	46	1	329	27.8461538461538	1	0.0601851851851852	2534	55.4585992168716	64.7812182783815
SPNCRNA.1487	1173	155	86	82	1	345	16.6258064516129	2	0.132139812446718	2577	72.6993424785239	142.230650400696
SPNCRNA.797	1290	96	50	51	1	314	16.1458333333333	49	0.0744186046511628	1550	39.7608870140233	80.1015707943065
SPBC32F12.12c	1410	134	74	67	1	288	15.865671641791	1	0.0950354609929078	2126	49.8951375298282	102.292830433687
SPBC776.17	970	54	30	25	1	112	9.27777777777778	7	0.0556701030927835	501	17.0914956224098	59.9213425851738
SPNCRNA.653	1403	101	51	52	1	684	15.5346534653465	1	0.0719885958660014	1569	37.0066139035033	77.4859947344246
SPBC3B9.05	948	152	84	76	1	396	16.7039473684211	4	0.160337552742616	2539	88.6274879855048	172.58170711748
SPNCRNA.51	282	44	24	20	1	345	19.9772727272727	1	0.156028368794326	879	103.14634498758	167.943452950829
SPSNORNA.45	143	30	17	17	1	154	14.3	17	0.20979020979021	429	99.2739566092067	225.810809275908
SPRRNA.13	190	25	12	13	1	65	7.28	1	0.131578947368421	182	31.6980001804835	141.626954940591
SPCTRNAGLN.06	72	19	11	12	1	23	8.31578947368421	9	0.263888888888889	158	72.6170608530308	284.040726297519
SPAC11H11.03c	1265	84	47	38	1	93	13.3095238095238	1	0.066403162055336	1118	29.2459245030548	71.4740300664612
SPBC2G5.05	2463	80	41	41	1	214	11.225	1	0.0324807145757207	898	12.0649631932694	34.9610997173688
SPAC23H4.15	2656	56	31	26	1	70	6.17857142857143	10	0.0210843373493976	346	4.31084199131344	22.6944397675887
SPBC4.06	1770	145	70	79	1	1321	25.7724137931034	1	0.0819209039548023	3737	69.8656828340123	88.1767821155545
SPCC5E4.07	639	15	9	7	1	236	18.0666666666667	1	0.0234741784037559	271	14.034033511265	25.2667806936266
SPACUNK4.17	1910	243	108	140	1	639	17.6378600823045	8	0.127225130890052	4286	74.2562265317731	136.94065988706
SPBC839.19	503	97	55	63	1	657	42.2783505154639	73	0.192842942345924	4101	269.796220049275	207.569366167403
SPNCRNA.1276	2275	39	22	17	1	142	10.1538461538462	2	0.0171428571428571	396	5.76007132853419	18.4519689865456
SPAC6G9.06c	3920	50	30	22	1	45	5.86	1	0.0127551020408163	293	2.47340725225319	13.7291435911798
SPNCRNA.875	1189	79	36	45	1	139	11.7088607594937	3	0.0664423885618167	925	25.7438771694747	71.5162520995214
SPSNORNA.17	75	18	8	11	1	119	10.7222222222222	4	0.24	193	85.1549938914528	258.327565811638
SPNCRNA.1320	1640	199	116	96	1	361	19.4321608040201	2	0.121341463414634	3867	78.0269085788216	130.607686983018
SPNCRNA.72	1279	146	82	69	1	633	22.3150684931507	4	0.114151681000782	3258	84.2936019371372	122.868857859328
SPCP25A2.03	2618	74	44	36	1	106	11.7702702702703	1	0.0282658517952636	871	11.0093730846217	30.4243695410957
SPBC17G9.09	1680	26	18	8	1	26	4.11538461538461	6	0.0154761904761905	107	2.10760185658435	16.6580275572981
SPAC31A2.04c	854	34	18	17	1	192	15.7352941176471	3	0.0398126463700234	535	20.7305100647641	42.8529334386988
SPBC83.19c	452	100	58	51	1	492	23.38	2	0.221238938053097	2338	171.167043180181	238.133818041702
SPBC685.03	1367	78	40	40	1	276	18.4487179487179	276	0.0570592538405267	1439	34.8342412974027	61.4165756318818
SPBP22H7.07	1714	55	33	24	1	346	18.8	1	0.0320886814469078	1034	19.9629076495371	34.5391290345199
SPNCRNA.1062	724	58	32	28	1	105	9.77586206896552	4	0.0801104972375691	567	25.9154389490885	86.228123947255
SPBC25D12.05	2126	123	66	64	1	468	16.2682926829268	131	0.0578551269990593	2001	31.1456862927285	62.2732255307924
SPBCPT2R1.02	360	0	0	0	0	0	0	0	0	0	0	0
SPBP23A10.13	3314	56	33	25	1	213	13.6607142857143	6	0.0168980084490042	765	7.63876250312242	18.1884224570657
